part_num	element_pos	onset_time	duration	is_chord	pitch	midi	hand	pitch_diff	time_diff	finger_number
0	347	117.75	0.25	False	E-5	75	right	(4.0, 1.0)	0.25	4
0	348	118.0	0.5	False	D5	74	right	(0.0, -1.0)	0.25	5
0	349	118.5	0.5	True	D4	62	right	(-7.0, 0.0)	0.5	1
0	349	118.5	0.5	True	A-4	68	right	(3.0, 1.0)	0.0	2
0	350	119.25	0.25	False	C5	72	right	(3.0, -1.0)	0.75	4
0	351	119.5	0.25	False	B4	71	right	(-1.0, 0.0)	0.25	3
0	352	119.75	0.25	False	C5	72	right	(1.0, 0.0)	0.25	4
0	353	120.0	0.25	True	A-4	68	right	(-3.0, 1.0)	0.25	2
0	353	120.0	0.25	True	D5	74	right	(4.0, -1.0)	0.0	4
0	354	120.25	0.25	False	C5	72	right	(-1.0, 0.0)	0.25	3
0	355	120.75	0.25	False	B-4	70	right	(-2.0, 1.0)	0.5	4
0	356	121.25	0.25	False	A-4	68	right	(-1.0, 0.0)	0.5	3
0	357	121.5	0.25	False	F4	65	right	(-1.0, -1.0)	0.25	2
0	358	121.75	0.25	False	D4	62	right	(-2.0, 0.0)	0.25	1
0	360	122.5	0.5	True	B-4	70	right	(4.0, 1.0)	0.75	2
0	360	122.5	0.5	True	D5	74	right	(3.0, -1.0)	0.0	3
0	360	122.5	0.5	True	A-5	80	right	(3.0, 1.0)	0.0	5
0	361	123.0	0.5	True	B-4	70	right	(-6.0, 0.0)	0.5	1
0	361	123.0	0.5	True	D5	74	right	(3.0, -1.0)	0.0	2
0	361	123.0	0.5	True	A-5	80	right	(3.0, 1.0)	0.0	5
0	362	123.5	0.5	True	B-4	70	right	(-6.0, 0.0)	0.5	1
0	362	123.5	0.5	True	D5	74	right	(3.0, -1.0)	0.0	2
0	362	123.5	0.5	True	A-5	80	right	(3.0, 1.0)	0.0	5
0	363	124.0	0.25	True	B-4	70	right	(-6.0, 0.0)	0.5	1
0	363	124.0	0.25	True	D5	74	right	(3.0, -1.0)	0.0	2
0	363	124.0	0.25	True	A-5	80	right	(3.0, 1.0)	0.0	4
0	364	124.25	0.25	False	E5	76	right	(-2.0, -1.0)	0.25	2
0	365	124.75	0.25	False	G5	79	right	(2.0, 0.0)	0.5	4
0	366	125.25	0.25	False	F5	77	right	(-1.0, 0.0)	0.5	3
0	367	125.5	0.25	False	D5	74	right	(-2.0, 0.0)	0.25	1
0	368	125.75	0.25	False	C5	72	right	(-1.0, 0.0)	0.25	3
0	369	126.0	0.5	False	B-4	70	right	(-2.0, 1.0)	0.25	2
0	370	126.5	0.5	True	G4	67	right	(-1.0, -1.0)	0.5	1
0	370	126.5	0.5	True	E-5	75	right	(4.0, 1.0)	0.0	3
0	370	126.5	0.5	True	G5	79	right	(3.0, -1.0)	0.0	5
0	371	127.0	0.5	True	G4	67	right	(-7.0, 0.0)	0.5	1
0	371	127.0	0.5	True	D5	74	right	(4.0, 0.0)	0.0	2
0	371	127.0	0.5	True	G5	79	right	(3.0, 0.0)	0.0	5
0	372	127.5	0.5	True	G4	67	right	(-7.0, 0.0)	0.5	1
0	372	127.5	0.5	True	C5	72	right	(3.0, 0.0)	0.0	2
0	372	127.5	0.5	True	G5	79	right	(4.0, 0.0)	0.0	5
0	373	128.0	0.25	True	G4	67	right	(-7.0, 0.0)	0.5	1
0	373	128.0	0.25	True	B-4	70	right	(1.0, 1.0)	0.0	2
0	373	128.0	0.25	True	G5	79	right	(6.0, -1.0)	0.0	5
0	374	128.25	0.5	False	A4	69	right	(-6.0, 0.0)	0.25	1
0	375	128.75	0.25	False	B-4	70	right	(0.0, 1.0)	0.5	2
0	376	129.0	0.25	False	C5	72	right	(2.0, -1.0)	0.25	4
0	377	129.25	0.25	False	B4	71	right	(-1.0, 0.0)	0.25	3
0	378	129.5	0.25	False	C5	72	right	(1.0, 0.0)	0.25	1
0	379	129.75	0.25	False	C#5	73	right	(0.0, 1.0)	0.25	2
0	380	130.0	1.0	False	D5	74	right	(1.0, -1.0)	0.25	3
0	381	131.25	0.25	False	C#5	73	right	(-1.0, 1.0)	1.25	2
0	382	131.5	0.25	False	D5	74	right	(1.0, -1.0)	0.25	1
0	383	131.75	0.25	False	E-5	75	right	(0.0, 1.0)	0.25	2
0	384	132.0	1.0	False	F5	77	right	(2.0, -1.0)	0.25	3
0	385	133.25	0.25	False	E5	76	right	(-1.0, 0.0)	1.25	2
0	386	133.5	0.25	False	F5	77	right	(1.0, 0.0)	0.25	3
0	387	133.75	0.25	False	F#5	78	right	(0.0, 1.0)	0.25	4
0	388	134.0	0.25	False	A5	81	right	(2.0, -1.0)	0.25	5
0	389	134.25	0.25	False	G5	79	right	(-1.0, 0.0)	0.25	4
0	390	134.5	0.25	False	F5	77	right	(-1.0, 0.0)	0.25	3
0	391	134.75	0.25	False	E5	76	right	(-1.0, 0.0)	0.25	2
0	392	135.0	0.5	False	F5	77	right	(1.0, 0.0)	0.25	3
0	393	135.5	0.5	True	C5	72	right	(-3.0, 0.0)	0.5	1
0	393	135.5	0.5	True	E-5	75	right	(1.0, 1.0)	0.0	2
0	393	135.5	0.5	True	C6	84	right	(6.0, -1.0)	0.0	5
0	394	136.0	1.5	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	394	136.0	1.5	True	D5	74	right	(3.0, -1.0)	0.0	2
0	394	136.0	1.5	True	B-5	82	right	(4.0, 1.0)	0.0	5
0	395	137.5	0.5	True	B4	71	right	(-6.0, -1.0)	1.5	1
0	395	137.5	0.5	True	B5	83	right	(7.0, 0.0)	0.0	5
0	396	138.0	0.5	True	C5	72	right	(-6.0, 0.0)	0.5	1
0	396	138.0	0.5	True	C6	84	right	(7.0, 0.0)	0.0	5
0	397	138.5	0.25	False	A-5	80	right	(-3.0, 1.0)	0.5	3
0	398	138.75	0.25	True	C5	72	right	(-4.0, -1.0)	0.25	1
